date,tvl,asset_type
2022-10-30 00:00:00,195665410.6,non-ITS
2022-10-31 00:00:00,187614879.4,non-ITS
2022-10-31 00:00:00,0.0,ITS
2022-11-01 00:00:00,0.0,ITS
2022-11-01 00:00:00,186674159.9,non-ITS
2022-11-02 00:00:00,183223629.0,non-ITS
2022-11-02 00:00:00,0.0,ITS
2022-11-03 00:00:00,0.0,ITS
2022-11-03 00:00:00,184173670.8,non-ITS
2022-11-04 00:00:00,0.0,ITS
2022-11-04 00:00:00,186141832.6,non-ITS
2022-11-05 00:00:00,0.0,ITS
2022-11-05 00:00:00,188683983.0,non-ITS
2022-11-06 00:00:00,0.0,ITS
2022-11-06 00:00:00,187486409.7,non-ITS
2022-11-07 00:00:00,0.0,ITS
2022-11-07 00:00:00,187004297.7,non-ITS
2022-11-08 00:00:00,0.0,ITS
2022-11-08 00:00:00,178986314.8,non-ITS
2022-11-09 00:00:00,164960271.4,non-ITS
2022-11-09 00:00:00,0.0,ITS
2022-11-10 00:00:00,162334574.2,non-ITS
2022-11-10 00:00:00,0.0,ITS
2022-11-11 00:00:00,161431357.4,non-ITS
2022-11-11 00:00:00,0.0,ITS
2022-11-12 00:00:00,0.0,ITS
2022-11-12 00:00:00,160329514.8,non-ITS
2022-11-13 00:00:00,0.0,ITS
2022-11-13 00:00:00,161277131.4,non-ITS
2022-11-14 00:00:00,162333224.7,non-ITS
2022-11-14 00:00:00,0.0,ITS
2022-11-15 00:00:00,0.0,ITS
2022-11-15 00:00:00,163502865.0,non-ITS
2022-11-16 00:00:00,0.0,ITS
2022-11-16 00:00:00,162620763.9,non-ITS
2022-11-17 00:00:00,0.0,ITS
2022-11-17 00:00:00,161512371.8,non-ITS
2022-11-18 00:00:00,162956859.8,non-ITS
2022-11-18 00:00:00,0.0,ITS
2022-11-19 00:00:00,163298802.3,non-ITS
2022-11-19 00:00:00,0.0,ITS
2022-11-20 00:00:00,160223606.5,non-ITS
2022-11-20 00:00:00,0.0,ITS
2022-11-21 00:00:00,0.0,ITS
2022-11-21 00:00:00,158082362.7,non-ITS
2022-11-22 00:00:00,0.0,ITS
2022-11-22 00:00:00,151139729.0,non-ITS
2022-11-23 00:00:00,150854435.7,non-ITS
2022-11-23 00:00:00,0.0,ITS
2022-11-24 00:00:00,0.0,ITS
2022-11-24 00:00:00,151834036.4,non-ITS
2022-11-25 00:00:00,0.0,ITS
2022-11-25 00:00:00,153398270.7,non-ITS
2022-11-26 00:00:00,0.0,ITS
2022-11-26 00:00:00,154954257.1,non-ITS
2022-11-27 00:00:00,0.0,ITS
2022-11-27 00:00:00,154071781.5,non-ITS
2022-11-28 00:00:00,152773733.7,non-ITS
2022-11-28 00:00:00,0.0,ITS
2022-11-29 00:00:00,152619996.1,non-ITS
2022-11-29 00:00:00,0.0,ITS
2022-11-30 00:00:00,0.0,ITS
2022-11-30 00:00:00,152410706.3,non-ITS
2022-12-01 00:00:00,0.0,ITS
2022-12-01 00:00:00,151695718.8,non-ITS
2022-12-02 00:00:00,152260699.0,non-ITS
2022-12-02 00:00:00,0.0,ITS
2022-12-03 00:00:00,152020108.8,non-ITS
2022-12-03 00:00:00,0.0,ITS
2022-12-04 00:00:00,150678441.3,non-ITS
2022-12-04 00:00:00,0.0,ITS
2022-12-05 00:00:00,0.0,ITS
2022-12-05 00:00:00,151529897.7,non-ITS
2022-12-06 00:00:00,150669704.5,non-ITS
2022-12-06 00:00:00,0.0,ITS
2022-12-07 00:00:00,149676903.2,non-ITS
2022-12-07 00:00:00,0.0,ITS
2022-12-08 00:00:00,152121404.7,non-ITS
2022-12-08 00:00:00,0.0,ITS
2022-12-09 00:00:00,152363306.7,non-ITS
2022-12-09 00:00:00,0.0,ITS
2022-12-10 00:00:00,157370986.0,non-ITS
2022-12-10 00:00:00,0.0,ITS
2022-12-11 00:00:00,0.0,ITS
2022-12-11 00:00:00,156399658.2,non-ITS
2022-12-12 00:00:00,155433776.4,non-ITS
2022-12-12 00:00:00,0.0,ITS
2022-12-13 00:00:00,0.0,ITS
2022-12-13 00:00:00,156085118.8,non-ITS
2022-12-14 00:00:00,154154897.2,non-ITS
2022-12-14 00:00:00,0.0,ITS
2022-12-15 00:00:00,0.0,ITS
2022-12-15 00:00:00,156996167.4,non-ITS
2022-12-16 00:00:00,0.0,ITS
2022-12-16 00:00:00,155246259.3,non-ITS
2022-12-17 00:00:00,154379137.1,non-ITS
2022-12-17 00:00:00,0.0,ITS
2022-12-18 00:00:00,0.0,ITS
2022-12-18 00:00:00,155095982.0,non-ITS
2022-12-19 00:00:00,0.0,ITS
2022-12-19 00:00:00,156101231.8,non-ITS
2022-12-20 00:00:00,0.0,ITS
2022-12-20 00:00:00,156084719.1,non-ITS
2022-12-21 00:00:00,154879124.3,non-ITS
2022-12-21 00:00:00,0.0,ITS
2022-12-22 00:00:00,155312255.8,non-ITS
2022-12-22 00:00:00,0.0,ITS
2022-12-23 00:00:00,157857973.8,non-ITS
2022-12-23 00:00:00,0.0,ITS
2022-12-24 00:00:00,162695661.8,non-ITS
2022-12-24 00:00:00,0.0,ITS
2022-12-25 00:00:00,0.0,ITS
2022-12-25 00:00:00,165149932.0,non-ITS
2022-12-26 00:00:00,0.0,ITS
2022-12-26 00:00:00,165618674.9,non-ITS
2022-12-27 00:00:00,164878616.8,non-ITS
2022-12-27 00:00:00,0.0,ITS
2022-12-28 00:00:00,0.0,ITS
2022-12-28 00:00:00,163105381.2,non-ITS
2022-12-29 00:00:00,160670547.1,non-ITS
2022-12-29 00:00:00,0.0,ITS
2022-12-30 00:00:00,0.0,ITS
2022-12-30 00:00:00,159811165.7,non-ITS
2022-12-31 00:00:00,0.0,ITS
2022-12-31 00:00:00,159250257.2,non-ITS
2023-01-01 00:00:00,158870026.0,non-ITS
2023-01-01 00:00:00,0.0,ITS
2023-01-02 00:00:00,160615185.5,non-ITS
2023-01-02 00:00:00,0.0,ITS
2023-01-03 00:00:00,164456455.3,non-ITS
2023-01-03 00:00:00,0.0,ITS
2023-01-04 00:00:00,0.0,ITS
2023-01-04 00:00:00,164656924.8,non-ITS
2023-01-05 00:00:00,0.0,ITS
2023-01-05 00:00:00,162568291.6,non-ITS
2023-01-06 00:00:00,0.0,ITS
2023-01-06 00:00:00,160828446.2,non-ITS
2023-01-07 00:00:00,159722416.9,non-ITS
2023-01-07 00:00:00,0.0,ITS
2023-01-08 00:00:00,0.0,ITS
2023-01-08 00:00:00,160231802.7,non-ITS
2023-01-09 00:00:00,162771903.6,non-ITS
2023-01-09 00:00:00,0.0,ITS
2023-01-10 00:00:00,162002482.9,non-ITS
2023-01-10 00:00:00,0.0,ITS
2023-01-11 00:00:00,162933405.7,non-ITS
2023-01-11 00:00:00,0.0,ITS
2023-01-12 00:00:00,0.0,ITS
2023-01-12 00:00:00,163316784.5,non-ITS
2023-01-13 00:00:00,0.0,ITS
2023-01-13 00:00:00,164778307.3,non-ITS
2023-01-14 00:00:00,0.0,ITS
2023-01-14 00:00:00,167297090.6,non-ITS
2023-01-15 00:00:00,168149883.5,non-ITS
2023-01-15 00:00:00,0.0,ITS
2023-01-16 00:00:00,167173354.9,non-ITS
2023-01-16 00:00:00,0.0,ITS
2023-01-17 00:00:00,0.0,ITS
2023-01-17 00:00:00,166029797.9,non-ITS
2023-01-18 00:00:00,0.0,ITS
2023-01-18 00:00:00,161951503.2,non-ITS
2023-01-19 00:00:00,161867663.7,non-ITS
2023-01-19 00:00:00,0.0,ITS
2023-01-20 00:00:00,0.0,ITS
2023-01-20 00:00:00,161566980.7,non-ITS
2023-01-21 00:00:00,163895409.1,non-ITS
2023-01-21 00:00:00,0.0,ITS
2023-01-22 00:00:00,167411327.2,non-ITS
2023-01-22 00:00:00,0.0,ITS
2023-01-23 00:00:00,169923367.5,non-ITS
2023-01-23 00:00:00,0.0,ITS
2023-01-24 00:00:00,169076307.3,non-ITS
2023-01-24 00:00:00,0.0,ITS
2023-01-25 00:00:00,169941306.6,non-ITS
2023-01-25 00:00:00,0.0,ITS
2023-01-26 00:00:00,168817455.8,non-ITS
2023-01-26 00:00:00,0.0,ITS
2023-01-27 00:00:00,168327103.9,non-ITS
2023-01-27 00:00:00,0.0,ITS
2023-01-28 00:00:00,170114984.5,non-ITS
2023-01-28 00:00:00,0.0,ITS
2023-01-29 00:00:00,170630083.1,non-ITS
2023-01-29 00:00:00,0.0,ITS
2023-01-30 00:00:00,0.0,ITS
2023-01-30 00:00:00,167462056.3,non-ITS
2023-01-31 00:00:00,0.0,ITS
2023-01-31 00:00:00,166799077.8,non-ITS
2023-02-01 00:00:00,169822764.9,non-ITS
2023-02-01 00:00:00,0.0,ITS
2023-02-02 00:00:00,0.0,ITS
2023-02-02 00:00:00,171916776.3,non-ITS
2023-02-03 00:00:00,173437821.2,non-ITS
2023-02-03 00:00:00,0.0,ITS
2023-02-04 00:00:00,0.0,ITS
2023-02-04 00:00:00,175266216.9,non-ITS
2023-02-05 00:00:00,0.0,ITS
2023-02-05 00:00:00,174209825.7,non-ITS
2023-02-06 00:00:00,0.0,ITS
2023-02-06 00:00:00,172015965.8,non-ITS
2023-02-07 00:00:00,0.0,ITS
2023-02-07 00:00:00,175444147.1,non-ITS
2023-02-08 00:00:00,180208388.1,non-ITS
2023-02-08 00:00:00,0.0,ITS
2023-02-09 00:00:00,178755515.7,non-ITS
2023-02-09 00:00:00,0.0,ITS
2023-02-10 00:00:00,175763942.3,non-ITS
2023-02-10 00:00:00,0.0,ITS
2023-02-11 00:00:00,0.0,ITS
2023-02-11 00:00:00,175152953.4,non-ITS
2023-02-12 00:00:00,0.0,ITS
2023-02-12 00:00:00,176328934.5,non-ITS
2023-02-13 00:00:00,172220347.7,non-ITS
2023-02-13 00:00:00,0.0,ITS
2023-02-14 00:00:00,172984177.0,non-ITS
2023-02-14 00:00:00,0.0,ITS
2023-02-15 00:00:00,174658873.6,non-ITS
2023-02-15 00:00:00,0.0,ITS
2023-02-16 00:00:00,183385810.6,non-ITS
2023-02-16 00:00:00,0.0,ITS
2023-02-17 00:00:00,183915544.8,non-ITS
2023-02-17 00:00:00,0.0,ITS
2023-02-18 00:00:00,0.0,ITS
2023-02-18 00:00:00,184688329.1,non-ITS
2023-02-19 00:00:00,0.0,ITS
2023-02-19 00:00:00,184406811.1,non-ITS
2023-02-20 00:00:00,184206507.5,non-ITS
2023-02-20 00:00:00,0.0,ITS
2023-02-21 00:00:00,183547646.0,non-ITS
2023-02-21 00:00:00,0.0,ITS
2023-02-22 00:00:00,181402694.6,non-ITS
2023-02-22 00:00:00,0.0,ITS
2023-02-23 00:00:00,181533873.7,non-ITS
2023-02-23 00:00:00,0.0,ITS
2023-02-24 00:00:00,0.0,ITS
2023-02-24 00:00:00,180812479.3,non-ITS
2023-02-25 00:00:00,0.0,ITS
2023-02-25 00:00:00,179151267.6,non-ITS
2023-02-26 00:00:00,179451786.3,non-ITS
2023-02-26 00:00:00,0.0,ITS
2023-02-27 00:00:00,0.0,ITS
2023-02-27 00:00:00,178834841.7,non-ITS
2023-02-28 00:00:00,0.0,ITS
2023-02-28 00:00:00,172340253.5,non-ITS
2023-03-01 00:00:00,0.0,ITS
2023-03-01 00:00:00,171025180.9,non-ITS
2023-03-02 00:00:00,169099494.5,non-ITS
2023-03-02 00:00:00,0.0,ITS
2023-03-03 00:00:00,0.0,ITS
2023-03-03 00:00:00,165439524.2,non-ITS
2023-03-04 00:00:00,164395574.5,non-ITS
2023-03-04 00:00:00,0.0,ITS
2023-03-05 00:00:00,163929332.8,non-ITS
2023-03-05 00:00:00,0.0,ITS
2023-03-06 00:00:00,0.0,ITS
2023-03-06 00:00:00,164025796.7,non-ITS
2023-03-07 00:00:00,164509141.9,non-ITS
2023-03-07 00:00:00,0.0,ITS
2023-03-08 00:00:00,0.0,ITS
2023-03-08 00:00:00,164157316.9,non-ITS
2023-03-09 00:00:00,0.0,ITS
2023-03-09 00:00:00,161661812.2,non-ITS
2023-03-10 00:00:00,155863566.2,non-ITS
2023-03-10 00:00:00,0.0,ITS
2023-03-11 00:00:00,0.0,ITS
2023-03-11 00:00:00,131558368.7,non-ITS
2023-03-12 00:00:00,0.0,ITS
2023-03-12 00:00:00,131382665.5,non-ITS
2023-03-13 00:00:00,0.0,ITS
2023-03-13 00:00:00,137950209.4,non-ITS
2023-03-14 00:00:00,142153372.9,non-ITS
2023-03-14 00:00:00,0.0,ITS
2023-03-15 00:00:00,0.0,ITS
2023-03-15 00:00:00,140772459.1,non-ITS
2023-03-16 00:00:00,0.0,ITS
2023-03-16 00:00:00,141910868.8,non-ITS
2023-03-17 00:00:00,0.0,ITS
2023-03-17 00:00:00,143219295.3,non-ITS
2023-03-18 00:00:00,0.0,ITS
2023-03-18 00:00:00,145950997.6,non-ITS
2023-03-19 00:00:00,145499261.7,non-ITS
2023-03-19 00:00:00,0.0,ITS
2023-03-20 00:00:00,0.0,ITS
2023-03-20 00:00:00,145642164.1,non-ITS
2023-03-21 00:00:00,0.0,ITS
2023-03-21 00:00:00,144933611.9,non-ITS
2023-03-22 00:00:00,0.0,ITS
2023-03-22 00:00:00,149489682.3,non-ITS
2023-03-23 00:00:00,0.0,ITS
2023-03-23 00:00:00,151398256.4,non-ITS
2023-03-24 00:00:00,0.0,ITS
2023-03-24 00:00:00,150817556.9,non-ITS
2023-03-25 00:00:00,0.0,ITS
2023-03-25 00:00:00,152043535.4,non-ITS
2023-03-26 00:00:00,0.0,ITS
2023-03-26 00:00:00,152286026.2,non-ITS
2023-03-27 00:00:00,0.0,ITS
2023-03-27 00:00:00,151360737.5,non-ITS
2023-03-28 00:00:00,0.0,ITS
2023-03-28 00:00:00,150411356.5,non-ITS
2023-03-29 00:00:00,0.0,ITS
2023-03-29 00:00:00,150871851.7,non-ITS
2023-03-30 00:00:00,0.0,ITS
2023-03-30 00:00:00,149399059.3,non-ITS
2023-03-31 00:00:00,0.0,ITS
2023-03-31 00:00:00,149734377.9,non-ITS
2023-04-01 00:00:00,0.0,ITS
2023-04-01 00:00:00,153537857.2,non-ITS
2023-04-02 00:00:00,151912956.4,non-ITS
2023-04-02 00:00:00,0.0,ITS
2023-04-03 00:00:00,0.0,ITS
2023-04-03 00:00:00,150619730.7,non-ITS
2023-04-04 00:00:00,0.0,ITS
2023-04-04 00:00:00,150602975.5,non-ITS
2023-04-05 00:00:00,151775170.5,non-ITS
2023-04-05 00:00:00,0.0,ITS
2023-04-06 00:00:00,152941182.4,non-ITS
2023-04-06 00:00:00,0.0,ITS
2023-04-07 00:00:00,0.0,ITS
2023-04-07 00:00:00,150614124.3,non-ITS
2023-04-08 00:00:00,0.0,ITS
2023-04-08 00:00:00,150343467.4,non-ITS
2023-04-09 00:00:00,150538093.7,non-ITS
2023-04-09 00:00:00,0.0,ITS
2023-04-10 00:00:00,150786848.2,non-ITS
2023-04-10 00:00:00,0.0,ITS
2023-04-11 00:00:00,0.0,ITS
2023-04-11 00:00:00,150591483.0,non-ITS
2023-04-12 00:00:00,0.0,ITS
2023-04-12 00:00:00,150231973.2,non-ITS
2023-04-13 00:00:00,0.0,ITS
2023-04-13 00:00:00,150118486.4,non-ITS
2023-04-14 00:00:00,0.0,ITS
2023-04-14 00:00:00,157261325.0,non-ITS
2023-04-15 00:00:00,157658650.8,non-ITS
2023-04-15 00:00:00,0.0,ITS
2023-04-16 00:00:00,0.0,ITS
2023-04-16 00:00:00,154815773.8,non-ITS
2023-04-17 00:00:00,154742293.4,non-ITS
2023-04-17 00:00:00,0.0,ITS
2023-04-18 00:00:00,0.0,ITS
2023-04-18 00:00:00,156106332.9,non-ITS
2023-04-19 00:00:00,155858755.7,non-ITS
2023-04-19 00:00:00,0.0,ITS
2023-04-20 00:00:00,156195174.7,non-ITS
2023-04-20 00:00:00,0.0,ITS
2023-04-21 00:00:00,0.0,ITS
2023-04-21 00:00:00,154940097.3,non-ITS
2023-04-22 00:00:00,156304522.4,non-ITS
2023-04-22 00:00:00,0.0,ITS
2023-04-23 00:00:00,156246649.7,non-ITS
2023-04-23 00:00:00,0.0,ITS
2023-04-24 00:00:00,155301607.8,non-ITS
2023-04-24 00:00:00,0.0,ITS
2023-04-25 00:00:00,153801208.1,non-ITS
2023-04-25 00:00:00,0.0,ITS
2023-04-26 00:00:00,155056146.6,non-ITS
2023-04-26 00:00:00,0.0,ITS
2023-04-27 00:00:00,0.0,ITS
2023-04-27 00:00:00,155909011.8,non-ITS
2023-04-28 00:00:00,0.0,ITS
2023-04-28 00:00:00,157979085.6,non-ITS
2023-04-29 00:00:00,0.0,ITS
2023-04-29 00:00:00,160694781.3,non-ITS
2023-04-30 00:00:00,159805457.2,non-ITS
2023-04-30 00:00:00,0.0,ITS
2023-05-01 00:00:00,157507821.8,non-ITS
2023-05-01 00:00:00,0.0,ITS
2023-05-02 00:00:00,0.0,ITS
2023-05-02 00:00:00,159002332.4,non-ITS
2023-05-03 00:00:00,159457599.6,non-ITS
2023-05-03 00:00:00,0.0,ITS
2023-05-04 00:00:00,160586144.1,non-ITS
2023-05-04 00:00:00,0.0,ITS
2023-05-05 00:00:00,161023020.9,non-ITS
2023-05-05 00:00:00,0.0,ITS
2023-05-06 00:00:00,0.0,ITS
2023-05-06 00:00:00,161027741.6,non-ITS
2023-05-07 00:00:00,160446503.2,non-ITS
2023-05-07 00:00:00,0.0,ITS
2023-05-08 00:00:00,159574710.0,non-ITS
2023-05-08 00:00:00,0.0,ITS
2023-05-09 00:00:00,0.0,ITS
2023-05-09 00:00:00,159854408.8,non-ITS
2023-05-10 00:00:00,0.0,ITS
2023-05-10 00:00:00,159047837.9,non-ITS
2023-05-11 00:00:00,0.0,ITS
2023-05-11 00:00:00,159354594.6,non-ITS
2023-05-12 00:00:00,159005412.0,non-ITS
2023-05-12 00:00:00,0.0,ITS
2023-05-13 00:00:00,158043820.8,non-ITS
2023-05-13 00:00:00,0.0,ITS
2023-05-14 00:00:00,158593137.7,non-ITS
2023-05-14 00:00:00,0.0,ITS
2023-05-15 00:00:00,159559029.7,non-ITS
2023-05-15 00:00:00,0.0,ITS
2023-05-16 00:00:00,0.0,ITS
2023-05-16 00:00:00,160401075.8,non-ITS
2023-05-17 00:00:00,0.0,ITS
2023-05-17 00:00:00,159190260.1,non-ITS
2023-05-18 00:00:00,158808546.7,non-ITS
2023-05-18 00:00:00,0.0,ITS
2023-05-19 00:00:00,0.0,ITS
2023-05-19 00:00:00,160388316.1,non-ITS
2023-05-20 00:00:00,0.0,ITS
2023-05-20 00:00:00,162695293.4,non-ITS
2023-05-21 00:00:00,161820541.2,non-ITS
2023-05-21 00:00:00,0.0,ITS
2023-05-22 00:00:00,160816978.9,non-ITS
2023-05-22 00:00:00,0.0,ITS
2023-05-23 00:00:00,162349755.2,non-ITS
2023-05-23 00:00:00,0.0,ITS
2023-05-24 00:00:00,161802241.0,non-ITS
2023-05-24 00:00:00,0.0,ITS
2023-05-25 00:00:00,0.0,ITS
2023-05-25 00:00:00,158406422.3,non-ITS
2023-05-26 00:00:00,0.0,ITS
2023-05-26 00:00:00,158941312.4,non-ITS
2023-05-27 00:00:00,158158649.1,non-ITS
2023-05-27 00:00:00,0.0,ITS
2023-05-28 00:00:00,0.0,ITS
2023-05-28 00:00:00,163098680.3,non-ITS
2023-05-29 00:00:00,166770787.6,non-ITS
2023-05-29 00:00:00,0.0,ITS
2023-05-30 00:00:00,0.0,ITS
2023-05-30 00:00:00,164647254.2,non-ITS
2023-05-31 00:00:00,0.0,ITS
2023-05-31 00:00:00,163007038.5,non-ITS
2023-06-01 00:00:00,0.0,ITS
2023-06-01 00:00:00,162572127.5,non-ITS
2023-06-02 00:00:00,0.0,ITS
2023-06-02 00:00:00,162416551.7,non-ITS
2023-06-03 00:00:00,163287063.3,non-ITS
2023-06-03 00:00:00,0.0,ITS
2023-06-04 00:00:00,164551062.8,non-ITS
2023-06-04 00:00:00,0.0,ITS
2023-06-05 00:00:00,0.0,ITS
2023-06-05 00:00:00,169822082.4,non-ITS
2023-06-06 00:00:00,170170370.8,non-ITS
2023-06-06 00:00:00,0.0,ITS
2023-06-07 00:00:00,0.0,ITS
2023-06-07 00:00:00,171521084.0,non-ITS
2023-06-08 00:00:00,0.0,ITS
2023-06-08 00:00:00,171154839.6,non-ITS
2023-06-09 00:00:00,170223356.7,non-ITS
2023-06-09 00:00:00,0.0,ITS
2023-06-10 00:00:00,0.0,ITS
2023-06-10 00:00:00,165836295.2,non-ITS
2023-06-11 00:00:00,0.0,ITS
2023-06-11 00:00:00,164096743.0,non-ITS
2023-06-12 00:00:00,166281801.1,non-ITS
2023-06-12 00:00:00,0.0,ITS
2023-06-13 00:00:00,167484393.2,non-ITS
2023-06-13 00:00:00,0.0,ITS
2023-06-14 00:00:00,0.0,ITS
2023-06-14 00:00:00,168066944.8,non-ITS
2023-06-15 00:00:00,0.0,ITS
2023-06-15 00:00:00,166615309.5,non-ITS
2023-06-16 00:00:00,0.0,ITS
2023-06-16 00:00:00,169281802.2,non-ITS
2023-06-17 00:00:00,169779562.0,non-ITS
2023-06-17 00:00:00,0.0,ITS
2023-06-18 00:00:00,170616989.9,non-ITS
2023-06-18 00:00:00,0.0,ITS
2023-06-19 00:00:00,172483514.6,non-ITS
2023-06-19 00:00:00,0.0,ITS
2023-06-20 00:00:00,0.0,ITS
2023-06-20 00:00:00,172116188.7,non-ITS
2023-06-21 00:00:00,175105844.8,non-ITS
2023-06-21 00:00:00,0.0,ITS
2023-06-22 00:00:00,176528951.1,non-ITS
2023-06-22 00:00:00,0.0,ITS
2023-06-23 00:00:00,0.0,ITS
2023-06-23 00:00:00,176725153.3,non-ITS
2023-06-24 00:00:00,177464384.9,non-ITS
2023-06-24 00:00:00,0.0,ITS
2023-06-25 00:00:00,0.0,ITS
2023-06-25 00:00:00,178220683.0,non-ITS
2023-06-26 00:00:00,176056660.1,non-ITS
2023-06-26 00:00:00,0.0,ITS
2023-06-27 00:00:00,0.0,ITS
2023-06-27 00:00:00,174933779.1,non-ITS
2023-06-28 00:00:00,0.0,ITS
2023-06-28 00:00:00,173450055.0,non-ITS
2023-06-29 00:00:00,0.0,ITS
2023-06-29 00:00:00,172739071.0,non-ITS
2023-06-30 00:00:00,175185845.4,non-ITS
2023-06-30 00:00:00,0.0,ITS
2023-07-01 00:00:00,0.0,ITS
2023-07-01 00:00:00,175534375.3,non-ITS
2023-07-02 00:00:00,0.0,ITS
2023-07-02 00:00:00,175033885.0,non-ITS
2023-07-03 00:00:00,175501005.2,non-ITS
2023-07-03 00:00:00,0.0,ITS
2023-07-04 00:00:00,175306200.8,non-ITS
2023-07-04 00:00:00,0.0,ITS
2023-07-05 00:00:00,175704242.5,non-ITS
2023-07-05 00:00:00,0.0,ITS
2023-07-06 00:00:00,174257038.1,non-ITS
2023-07-06 00:00:00,0.0,ITS
2023-07-07 00:00:00,0.0,ITS
2023-07-07 00:00:00,175121171.1,non-ITS
2023-07-08 00:00:00,0.0,ITS
2023-07-08 00:00:00,173341225.7,non-ITS
2023-07-09 00:00:00,173329825.1,non-ITS
2023-07-09 00:00:00,0.0,ITS
2023-07-10 00:00:00,175013533.0,non-ITS
2023-07-10 00:00:00,0.0,ITS
2023-07-11 00:00:00,176369892.3,non-ITS
2023-07-11 00:00:00,0.0,ITS
2023-07-12 00:00:00,176712817.0,non-ITS
2023-07-12 00:00:00,0.0,ITS
2023-07-13 00:00:00,174279336.6,non-ITS
2023-07-13 00:00:00,0.0,ITS
2023-07-14 00:00:00,0.0,ITS
2023-07-14 00:00:00,177827459.8,non-ITS
2023-07-15 00:00:00,177192529.4,non-ITS
2023-07-15 00:00:00,0.0,ITS
2023-07-16 00:00:00,0.0,ITS
2023-07-16 00:00:00,177257351.5,non-ITS
2023-07-17 00:00:00,174815009.6,non-ITS
2023-07-17 00:00:00,0.0,ITS
2023-07-18 00:00:00,172706455.2,non-ITS
2023-07-18 00:00:00,0.0,ITS
2023-07-19 00:00:00,0.0,ITS
2023-07-19 00:00:00,174591031.2,non-ITS
2023-07-20 00:00:00,0.0,ITS
2023-07-20 00:00:00,172965106.4,non-ITS
2023-07-21 00:00:00,0.0,ITS
2023-07-21 00:00:00,172336108.8,non-ITS
2023-07-22 00:00:00,0.0,ITS
2023-07-22 00:00:00,173139375.7,non-ITS
2023-07-23 00:00:00,0.0,ITS
2023-07-23 00:00:00,173276291.9,non-ITS
2023-07-24 00:00:00,173096284.3,non-ITS
2023-07-24 00:00:00,0.0,ITS
2023-07-25 00:00:00,0.0,ITS
2023-07-25 00:00:00,174529355.5,non-ITS
2023-07-26 00:00:00,175929300.7,non-ITS
2023-07-26 00:00:00,0.0,ITS
2023-07-27 00:00:00,0.0,ITS
2023-07-27 00:00:00,173428957.6,non-ITS
2023-07-28 00:00:00,172504811.4,non-ITS
2023-07-28 00:00:00,0.0,ITS
2023-07-29 00:00:00,0.0,ITS
2023-07-29 00:00:00,172181121.4,non-ITS
2023-07-30 00:00:00,0.0,ITS
2023-07-30 00:00:00,170384921.0,non-ITS
2023-07-31 00:00:00,0.0,ITS
2023-07-31 00:00:00,168872323.1,non-ITS
2023-08-01 00:00:00,0.0,ITS
2023-08-01 00:00:00,166873709.7,non-ITS
2023-08-02 00:00:00,168569724.1,non-ITS
2023-08-02 00:00:00,0.0,ITS
2023-08-03 00:00:00,165439471.1,non-ITS
2023-08-03 00:00:00,0.0,ITS
2023-08-04 00:00:00,0.0,ITS
2023-08-04 00:00:00,164626354.7,non-ITS
2023-08-05 00:00:00,164917676.5,non-ITS
2023-08-05 00:00:00,0.0,ITS
2023-08-06 00:00:00,0.0,ITS
2023-08-06 00:00:00,166846655.3,non-ITS
2023-08-07 00:00:00,167643422.4,non-ITS
2023-08-07 00:00:00,0.0,ITS
2023-08-08 00:00:00,0.0,ITS
2023-08-08 00:00:00,169301160.6,non-ITS
2023-08-09 00:00:00,169521699.3,non-ITS
2023-08-09 00:00:00,0.0,ITS
2023-08-10 00:00:00,168942648.8,non-ITS
2023-08-10 00:00:00,0.0,ITS
2023-08-11 00:00:00,0.0,ITS
2023-08-11 00:00:00,170726835.2,non-ITS
2023-08-12 00:00:00,173350458.1,non-ITS
2023-08-12 00:00:00,0.0,ITS
2023-08-13 00:00:00,0.0,ITS
2023-08-13 00:00:00,174978856.6,non-ITS
2023-08-14 00:00:00,0.0,ITS
2023-08-14 00:00:00,176837292.3,non-ITS
2023-08-15 00:00:00,178078320.3,non-ITS
2023-08-15 00:00:00,0.0,ITS
2023-08-16 00:00:00,179407579.1,non-ITS
2023-08-16 00:00:00,0.0,ITS
2023-08-17 00:00:00,0.0,ITS
2023-08-17 00:00:00,187983004.5,non-ITS
2023-08-18 00:00:00,0.0,ITS
2023-08-18 00:00:00,184851518.3,non-ITS
2023-08-19 00:00:00,0.0,ITS
2023-08-19 00:00:00,188553331.9,non-ITS
2023-08-20 00:00:00,0.0,ITS
2023-08-20 00:00:00,190482600.5,non-ITS
2023-08-21 00:00:00,0.0,ITS
2023-08-21 00:00:00,199826855.1,non-ITS
2023-08-22 00:00:00,207893600.0,non-ITS
2023-08-22 00:00:00,0.0,ITS
2023-08-23 00:00:00,188781941.0,non-ITS
2023-08-23 00:00:00,0.0,ITS
2023-08-24 00:00:00,180179732.3,non-ITS
2023-08-24 00:00:00,0.0,ITS
2023-08-25 00:00:00,0.0,ITS
2023-08-25 00:00:00,179928375.0,non-ITS
2023-08-26 00:00:00,0.0,ITS
2023-08-26 00:00:00,176029047.7,non-ITS
2023-08-27 00:00:00,174763206.9,non-ITS
2023-08-27 00:00:00,0.0,ITS
2023-08-28 00:00:00,171115431.0,non-ITS
2023-08-28 00:00:00,0.0,ITS
2023-08-29 00:00:00,0.0,ITS
2023-08-29 00:00:00,171752352.5,non-ITS
2023-08-30 00:00:00,172848910.2,non-ITS
